snapshot_position,bidding_zone,day_ahead_price_eur_per_mwh,ets_price_eur_per_tco2,low_price_threshold_eur_per_mwh,low_price_exception,ppa_additionality_ok,geographical_correlation_ok,temporal_correlation_ok,rfnbo_eligible
162,11,,,,0,0,0,0,0
162,12,,,,0,0,0,0,0
162,13,,,,0,0,0,0,0
162,14,,,,0,0,0,0,0
162,15,,,,0,0,0,0,0
163,11,,,,0,0,0,0,0
163,12,,,,0,0,0,0,0
163,13,,,,0,0,0,0,0
163,14,,,,0,0,0,0,0
163,15,,,,0,0,0,0,0
164,11,,,,0,0,0,0,0
164,12,,,,0,0,0,0,0
164,13,,,,0,0,0,0,0
164,14,,,,0,0,0,0,0
164,15,,,,0,0,0,0,0
165,11,,,,0,0,0,0,0
165,12,,,,0,0,0,0,0
165,13,,,,0,0,0,0,0
165,14,,,,0,0,0,0,0
165,15,,,,0,0,0,0,0
166,11,,,,0,0,0,0,0
166,12,,,,0,0,0,0,0
166,13,,,,0,0,0,0,0
166,14,,,,0,0,0,0,0
166,15,,,,0,0,0,0,0
167,11,,,,0,0,0,0,0
167,12,,,,0,0,0,0,0
167,13,,,,0,0,0,0,0
167,14,,,,0,0,0,0,0
167,15,,,,0,0,0,0,0
168,11,,,,0,0,0,0,0
168,12,,,,0,0,0,0,0
168,13,,,,0,0,0,0,0
168,14,,,,0,0,0,0,0
168,15,,,,0,0,0,0,0
169,11,,,,0,0,0,0,0
169,12,,,,0,0,0,0,0
169,13,,,,0,0,0,0,0
169,14,,,,0,0,0,0,0
169,15,,,,0,0,0,0,0
170,11,,,,0,0,0,0,0
170,12,,,,0,0,0,0,0
170,13,,,,0,0,0,0,0
170,14,,,,0,0,0,0,0
170,15,,,,0,0,0,0,0
171,11,,,,0,0,0,0,0
171,12,,,,0,0,0,0,0
171,13,,,,0,0,0,0,0
171,14,,,,0,0,0,0,0
171,15,,,,0,0,0,0,0
172,11,,,,0,0,0,0,0
172,12,,,,0,0,0,0,0
172,13,,,,0,0,0,0,0
172,14,,,,0,0,0,0,0
172,15,,,,0,0,0,0,0
173,11,,,,0,0,0,0,0
173,12,,,,0,0,0,0,0
173,13,,,,0,0,0,0,0
173,14,,,,0,0,0,0,0
173,15,,,,0,0,0,0,0
174,11,,,,0,0,0,0,0
174,12,,,,0,0,0,0,0
174,13,,,,0,0,0,0,0
174,14,,,,0,0,0,0,0
174,15,,,,0,0,0,0,0
175,11,,,,0,0,0,0,0
175,12,,,,0,0,0,0,0
175,13,,,,0,0,0,0,0
175,14,,,,0,0,0,0,0
175,15,,,,0,0,0,0,0
176,11,,,,0,0,0,0,0
176,12,,,,0,0,0,0,0
176,13,,,,0,0,0,0,0
176,14,,,,0,0,0,0,0
176,15,,,,0,0,0,0,0
177,11,,,,0,0,0,0,0
177,12,,,,0,0,0,0,0
177,13,,,,0,0,0,0,0
177,14,,,,0,0,0,0,0
177,15,,,,0,0,0,0,0
178,11,,,,0,0,0,0,0
178,12,,,,0,0,0,0,0
178,13,,,,0,0,0,0,0
178,14,,,,0,0,0,0,0
178,15,,,,0,0,0,0,0
179,11,,,,0,0,0,0,0
179,12,,,,0,0,0,0,0
179,13,,,,0,0,0,0,0
179,14,,,,0,0,0,0,0
179,15,,,,0,0,0,0,0
180,11,,,,0,0,0,0,0
180,12,,,,0,0,0,0,0
180,13,,,,0,0,0,0,0
180,14,,,,0,0,0,0,0
180,15,,,,0,0,0,0,0
181,11,,,,0,0,0,0,0
181,12,,,,0,0,0,0,0
181,13,,,,0,0,0,0,0
181,14,,,,0,0,0,0,0
181,15,,,,0,0,0,0,0
182,11,,,,0,0,0,0,0
182,12,,,,0,0,0,0,0
182,13,,,,0,0,0,0,0
182,14,,,,0,0,0,0,0
182,15,,,,0,0,0,0,0
183,11,,,,0,0,0,0,0
183,12,,,,0,0,0,0,0
183,13,,,,0,0,0,0,0
183,14,,,,0,0,0,0,0
183,15,,,,0,0,0,0,0
184,11,,,,0,0,0,0,0
184,12,,,,0,0,0,0,0
184,13,,,,0,0,0,0,0
184,14,,,,0,0,0,0,0
184,15,,,,0,0,0,0,0
185,11,,,,0,0,0,0,0
185,12,,,,0,0,0,0,0
185,13,,,,0,0,0,0,0
185,14,,,,0,0,0,0,0
185,15,,,,0,0,0,0,0
186,11,,,,0,0,0,0,0
186,12,,,,0,0,0,0,0
186,13,,,,0,0,0,0,0
186,14,,,,0,0,0,0,0
186,15,,,,0,0,0,0,0
187,11,,,,0,0,0,0,0
187,12,,,,0,0,0,0,0
187,13,,,,0,0,0,0,0
187,14,,,,0,0,0,0,0
187,15,,,,0,0,0,0,0
188,11,,,,0,0,0,0,0
188,12,,,,0,0,0,0,0
188,13,,,,0,0,0,0,0
188,14,,,,0,0,0,0,0
188,15,,,,0,0,0,0,0
189,11,,,,0,0,0,0,0
189,12,,,,0,0,0,0,0
189,13,,,,0,0,0,0,0
189,14,,,,0,0,0,0,0
189,15,,,,0,0,0,0,0
190,11,,,,0,0,0,0,0
190,12,,,,0,0,0,0,0
190,13,,,,0,0,0,0,0
190,14,,,,0,0,0,0,0
190,15,,,,0,0,0,0,0
191,11,,,,0,0,0,0,0
191,12,,,,0,0,0,0,0
191,13,,,,0,0,0,0,0
191,14,,,,0,0,0,0,0
191,15,,,,0,0,0,0,0
192,11,,,,0,0,0,0,0
192,12,,,,0,0,0,0,0
192,13,,,,0,0,0,0,0
192,14,,,,0,0,0,0,0
192,15,,,,0,0,0,0,0
193,11,,,,0,0,0,0,0
193,12,,,,0,0,0,0,0
193,13,,,,0,0,0,0,0
193,14,,,,0,0,0,0,0
193,15,,,,0,0,0,0,0
194,11,,,,0,0,0,0,0
194,12,,,,0,0,0,0,0
194,13,,,,0,0,0,0,0
194,14,,,,0,0,0,0,0
194,15,,,,0,0,0,0,0
195,11,,,,0,0,0,0,0
195,12,,,,0,0,0,0,0
195,13,,,,0,0,0,0,0
195,14,,,,0,0,0,0,0
195,15,,,,0,0,0,0,0
196,11,,,,0,0,0,0,0
196,12,,,,0,0,0,0,0
196,13,,,,0,0,0,0,0
196,14,,,,0,0,0,0,0
196,15,,,,0,0,0,0,0
197,11,,,,0,0,0,0,0
197,12,,,,0,0,0,0,0
197,13,,,,0,0,0,0,0
197,14,,,,0,0,0,0,0
197,15,,,,0,0,0,0,0
198,11,,,,0,0,0,0,0
198,12,,,,0,0,0,0,0
198,13,,,,0,0,0,0,0
198,14,,,,0,0,0,0,0
198,15,,,,0,0,0,0,0
199,11,,,,0,0,0,0,0
199,12,,,,0,0,0,0,0
199,13,,,,0,0,0,0,0
199,14,,,,0,0,0,0,0
199,15,,,,0,0,0,0,0
200,11,,,,0,0,0,0,0
200,12,,,,0,0,0,0,0
200,13,,,,0,0,0,0,0
200,14,,,,0,0,0,0,0
200,15,,,,0,0,0,0,0
201,11,,,,0,0,0,0,0
201,12,,,,0,0,0,0,0
201,13,,,,0,0,0,0,0
201,14,,,,0,0,0,0,0
201,15,,,,0,0,0,0,0
202,11,,,,0,0,0,0,0
202,12,,,,0,0,0,0,0
202,13,,,,0,0,0,0,0
202,14,,,,0,0,0,0,0
202,15,,,,0,0,0,0,0
203,11,,,,0,0,0,0,0
203,12,,,,0,0,0,0,0
203,13,,,,0,0,0,0,0
203,14,,,,0,0,0,0,0
203,15,,,,0,0,0,0,0
204,11,,,,0,0,0,0,0
204,12,,,,0,0,0,0,0
204,13,,,,0,0,0,0,0
204,14,,,,0,0,0,0,0
204,15,,,,0,0,0,0,0
205,11,,,,0,0,0,0,0
205,12,,,,0,0,0,0,0
205,13,,,,0,0,0,0,0
205,14,,,,0,0,0,0,0
205,15,,,,0,0,0,0,0
206,11,,,,0,0,0,0,0
206,12,,,,0,0,0,0,0
206,13,,,,0,0,0,0,0
206,14,,,,0,0,0,0,0
206,15,,,,0,0,0,0,0
207,11,,,,0,0,0,0,0
207,12,,,,0,0,0,0,0
207,13,,,,0,0,0,0,0
207,14,,,,0,0,0,0,0
207,15,,,,0,0,0,0,0
208,11,,,,0,0,0,0,0
208,12,,,,0,0,0,0,0
208,13,,,,0,0,0,0,0
208,14,,,,0,0,0,0,0
208,15,,,,0,0,0,0,0
209,11,,,,0,0,0,0,0
209,12,,,,0,0,0,0,0
209,13,,,,0,0,0,0,0
209,14,,,,0,0,0,0,0
209,15,,,,0,0,0,0,0
210,11,,,,0,0,0,0,0
210,12,,,,0,0,0,0,0
210,13,,,,0,0,0,0,0
210,14,,,,0,0,0,0,0
210,15,,,,0,0,0,0,0
211,11,,,,0,0,0,0,0
211,12,,,,0,0,0,0,0
211,13,,,,0,0,0,0,0
211,14,,,,0,0,0,0,0
211,15,,,,0,0,0,0,0
212,11,,,,0,0,0,0,0
212,12,,,,0,0,0,0,0
212,13,,,,0,0,0,0,0
212,14,,,,0,0,0,0,0
212,15,,,,0,0,0,0,0
213,11,,,,0,0,0,0,0
213,12,,,,0,0,0,0,0
213,13,,,,0,0,0,0,0
213,14,,,,0,0,0,0,0
213,15,,,,0,0,0,0,0
214,11,,,,0,0,0,0,0
214,12,,,,0,0,0,0,0
214,13,,,,0,0,0,0,0
214,14,,,,0,0,0,0,0
214,15,,,,0,0,0,0,0
215,11,,,,0,0,0,0,0
215,12,,,,0,0,0,0,0
215,13,,,,0,0,0,0,0
215,14,,,,0,0,0,0,0
215,15,,,,0,0,0,0,0
216,11,,,,0,0,0,0,0
216,12,,,,0,0,0,0,0
216,13,,,,0,0,0,0,0
216,14,,,,0,0,0,0,0
216,15,,,,0,0,0,0,0
217,11,,,,0,0,0,0,0
217,12,,,,0,0,0,0,0
217,13,,,,0,0,0,0,0
217,14,,,,0,0,0,0,0
217,15,,,,0,0,0,0,0
218,11,,,,0,0,0,0,0
218,12,,,,0,0,0,0,0
218,13,,,,0,0,0,0,0
218,14,,,,0,0,0,0,0
218,15,,,,0,0,0,0,0
219,11,,,,0,0,0,0,0
219,12,,,,0,0,0,0,0
219,13,,,,0,0,0,0,0
219,14,,,,0,0,0,0,0
219,15,,,,0,0,0,0,0
220,11,,,,0,0,0,0,0
220,12,,,,0,0,0,0,0
220,13,,,,0,0,0,0,0
220,14,,,,0,0,0,0,0
220,15,,,,0,0,0,0,0
221,11,,,,0,0,0,0,0
221,12,,,,0,0,0,0,0
221,13,,,,0,0,0,0,0
221,14,,,,0,0,0,0,0
221,15,,,,0,0,0,0,0
222,11,,,,0,0,0,0,0
222,12,,,,0,0,0,0,0
222,13,,,,0,0,0,0,0
222,14,,,,0,0,0,0,0
222,15,,,,0,0,0,0,0
223,11,,,,0,0,0,0,0
223,12,,,,0,0,0,0,0
223,13,,,,0,0,0,0,0
223,14,,,,0,0,0,0,0
223,15,,,,0,0,0,0,0
224,11,,,,0,0,0,0,0
224,12,,,,0,0,0,0,0
224,13,,,,0,0,0,0,0
224,14,,,,0,0,0,0,0
224,15,,,,0,0,0,0,0
225,11,,,,0,0,0,0,0
225,12,,,,0,0,0,0,0
225,13,,,,0,0,0,0,0
225,14,,,,0,0,0,0,0
225,15,,,,0,0,0,0,0
226,11,,,,0,0,0,0,0
226,12,,,,0,0,0,0,0
226,13,,,,0,0,0,0,0
226,14,,,,0,0,0,0,0
226,15,,,,0,0,0,0,0
227,11,,,,0,0,0,0,0
227,12,,,,0,0,0,0,0
227,13,,,,0,0,0,0,0
227,14,,,,0,0,0,0,0
227,15,,,,0,0,0,0,0
228,11,,,,0,0,0,0,0
228,12,,,,0,0,0,0,0
228,13,,,,0,0,0,0,0
228,14,,,,0,0,0,0,0
228,15,,,,0,0,0,0,0
229,11,,,,0,0,0,0,0
229,12,,,,0,0,0,0,0
229,13,,,,0,0,0,0,0
229,14,,,,0,0,0,0,0
229,15,,,,0,0,0,0,0
230,11,,,,0,0,0,0,0
230,12,,,,0,0,0,0,0
230,13,,,,0,0,0,0,0
230,14,,,,0,0,0,0,0
230,15,,,,0,0,0,0,0
231,11,,,,0,0,0,0,0
231,12,,,,0,0,0,0,0
231,13,,,,0,0,0,0,0
231,14,,,,0,0,0,0,0
231,15,,,,0,0,0,0,0
232,11,,,,0,0,0,0,0
232,12,,,,0,0,0,0,0
232,13,,,,0,0,0,0,0
232,14,,,,0,0,0,0,0
232,15,,,,0,0,0,0,0
233,11,,,,0,0,0,0,0
233,12,,,,0,0,0,0,0
233,13,,,,0,0,0,0,0
233,14,,,,0,0,0,0,0
233,15,,,,0,0,0,0,0
234,11,,,,0,0,0,0,0
234,12,,,,0,0,0,0,0
234,13,,,,0,0,0,0,0
234,14,,,,0,0,0,0,0
234,15,,,,0,0,0,0,0
235,11,,,,0,0,0,0,0
235,12,,,,0,0,0,0,0
235,13,,,,0,0,0,0,0
235,14,,,,0,0,0,0,0
235,15,,,,0,0,0,0,0
236,11,,,,0,0,0,0,0
236,12,,,,0,0,0,0,0
236,13,,,,0,0,0,0,0
236,14,,,,0,0,0,0,0
236,15,,,,0,0,0,0,0
237,11,,,,0,0,0,0,0
237,12,,,,0,0,0,0,0
237,13,,,,0,0,0,0,0
237,14,,,,0,0,0,0,0
237,15,,,,0,0,0,0,0
238,11,,,,0,0,0,0,0
238,12,,,,0,0,0,0,0
238,13,,,,0,0,0,0,0
238,14,,,,0,0,0,0,0
238,15,,,,0,0,0,0,0
239,11,,,,0,0,0,0,0
239,12,,,,0,0,0,0,0
239,13,,,,0,0,0,0,0
239,14,,,,0,0,0,0,0
239,15,,,,0,0,0,0,0
240,11,,,,0,0,0,0,0
240,12,,,,0,0,0,0,0
240,13,,,,0,0,0,0,0
240,14,,,,0,0,0,0,0
240,15,,,,0,0,0,0,0
241,11,,,,0,0,0,0,0
241,12,,,,0,0,0,0,0
241,13,,,,0,0,0,0,0
241,14,,,,0,0,0,0,0
241,15,,,,0,0,0,0,0
242,11,,,,0,0,0,0,0
242,12,,,,0,0,0,0,0
242,13,,,,0,0,0,0,0
242,14,,,,0,0,0,0,0
242,15,,,,0,0,0,0,0
243,11,,,,0,0,0,0,0
243,12,,,,0,0,0,0,0
243,13,,,,0,0,0,0,0
243,14,,,,0,0,0,0,0
243,15,,,,0,0,0,0,0
244,11,,,,0,0,0,0,0
244,12,,,,0,0,0,0,0
244,13,,,,0,0,0,0,0
244,14,,,,0,0,0,0,0
244,15,,,,0,0,0,0,0
245,11,,,,0,0,0,0,0
245,12,,,,0,0,0,0,0
245,13,,,,0,0,0,0,0
245,14,,,,0,0,0,0,0
245,15,,,,0,0,0,0,0
246,11,,,,0,0,0,0,0
246,12,,,,0,0,0,0,0
246,13,,,,0,0,0,0,0
246,14,,,,0,0,0,0,0
246,15,,,,0,0,0,0,0
247,11,,,,0,0,0,0,0
247,12,,,,0,0,0,0,0
247,13,,,,0,0,0,0,0
247,14,,,,0,0,0,0,0
247,15,,,,0,0,0,0,0
248,11,,,,0,0,0,0,0
248,12,,,,0,0,0,0,0
248,13,,,,0,0,0,0,0
248,14,,,,0,0,0,0,0
248,15,,,,0,0,0,0,0
249,11,,,,0,0,0,0,0
249,12,,,,0,0,0,0,0
249,13,,,,0,0,0,0,0
249,14,,,,0,0,0,0,0
249,15,,,,0,0,0,0,0
250,11,,,,0,0,0,0,0
250,12,,,,0,0,0,0,0
250,13,,,,0,0,0,0,0
250,14,,,,0,0,0,0,0
250,15,,,,0,0,0,0,0
251,11,,,,0,0,0,0,0
251,12,,,,0,0,0,0,0
251,13,,,,0,0,0,0,0
251,14,,,,0,0,0,0,0
251,15,,,,0,0,0,0,0
252,11,,,,0,0,0,0,0
252,12,,,,0,0,0,0,0
252,13,,,,0,0,0,0,0
252,14,,,,0,0,0,0,0
252,15,,,,0,0,0,0,0
253,11,,,,0,0,0,0,0
253,12,,,,0,0,0,0,0
253,13,,,,0,0,0,0,0
253,14,,,,0,0,0,0,0
253,15,,,,0,0,0,0,0
254,11,,,,0,0,0,0,0
254,12,,,,0,0,0,0,0
254,13,,,,0,0,0,0,0
254,14,,,,0,0,0,0,0
254,15,,,,0,0,0,0,0
255,11,,,,0,0,0,0,0
255,12,,,,0,0,0,0,0
255,13,,,,0,0,0,0,0
255,14,,,,0,0,0,0,0
255,15,,,,0,0,0,0,0
256,11,,,,0,0,0,0,0
256,12,,,,0,0,0,0,0
256,13,,,,0,0,0,0,0
256,14,,,,0,0,0,0,0
256,15,,,,0,0,0,0,0
257,11,,,,0,0,0,0,0
257,12,,,,0,0,0,0,0
257,13,,,,0,0,0,0,0
257,14,,,,0,0,0,0,0
257,15,,,,0,0,0,0,0
258,11,,,,0,0,0,0,0
258,12,,,,0,0,0,0,0
258,13,,,,0,0,0,0,0
258,14,,,,0,0,0,0,0
258,15,,,,0,0,0,0,0
259,11,,,,0,0,0,0,0
259,12,,,,0,0,0,0,0
259,13,,,,0,0,0,0,0
259,14,,,,0,0,0,0,0
259,15,,,,0,0,0,0,0
260,11,,,,0,0,0,0,0
260,12,,,,0,0,0,0,0
260,13,,,,0,0,0,0,0
260,14,,,,0,0,0,0,0
260,15,,,,0,0,0,0,0
261,11,,,,0,0,0,0,0
261,12,,,,0,0,0,0,0
261,13,,,,0,0,0,0,0
261,14,,,,0,0,0,0,0
261,15,,,,0,0,0,0,0
262,11,,,,0,0,0,0,0
262,12,,,,0,0,0,0,0
262,13,,,,0,0,0,0,0
262,14,,,,0,0,0,0,0
262,15,,,,0,0,0,0,0
263,11,,,,0,0,0,0,0
263,12,,,,0,0,0,0,0
263,13,,,,0,0,0,0,0
263,14,,,,0,0,0,0,0
263,15,,,,0,0,0,0,0
264,11,,,,0,0,0,0,0
264,12,,,,0,0,0,0,0
264,13,,,,0,0,0,0,0
264,14,,,,0,0,0,0,0
264,15,,,,0,0,0,0,0
265,11,,,,0,0,0,0,0
265,12,,,,0,0,0,0,0
265,13,,,,0,0,0,0,0
265,14,,,,0,0,0,0,0
265,15,,,,0,0,0,0,0
266,11,,,,0,0,0,0,0
266,12,,,,0,0,0,0,0
266,13,,,,0,0,0,0,0
266,14,,,,0,0,0,0,0
266,15,,,,0,0,0,0,0
267,11,,,,0,0,0,0,0
267,12,,,,0,0,0,0,0
267,13,,,,0,0,0,0,0
267,14,,,,0,0,0,0,0
267,15,,,,0,0,0,0,0
268,11,,,,0,0,0,0,0
268,12,,,,0,0,0,0,0
268,13,,,,0,0,0,0,0
268,14,,,,0,0,0,0,0
268,15,,,,0,0,0,0,0
269,11,,,,0,0,0,0,0
269,12,,,,0,0,0,0,0
269,13,,,,0,0,0,0,0
269,14,,,,0,0,0,0,0
269,15,,,,0,0,0,0,0
270,11,,,,0,0,0,0,0
270,12,,,,0,0,0,0,0
270,13,,,,0,0,0,0,0
270,14,,,,0,0,0,0,0
270,15,,,,0,0,0,0,0
271,11,,,,0,0,0,0,0
271,12,,,,0,0,0,0,0
271,13,,,,0,0,0,0,0
271,14,,,,0,0,0,0,0
271,15,,,,0,0,0,0,0
272,11,,,,0,0,0,0,0
272,12,,,,0,0,0,0,0
272,13,,,,0,0,0,0,0
272,14,,,,0,0,0,0,0
272,15,,,,0,0,0,0,0
273,11,,,,0,0,0,0,0
273,12,,,,0,0,0,0,0
273,13,,,,0,0,0,0,0
273,14,,,,0,0,0,0,0
273,15,,,,0,0,0,0,0
274,11,,,,0,0,0,0,0
274,12,,,,0,0,0,0,0
274,13,,,,0,0,0,0,0
274,14,,,,0,0,0,0,0
274,15,,,,0,0,0,0,0
275,11,,,,0,0,0,0,0
275,12,,,,0,0,0,0,0
275,13,,,,0,0,0,0,0
275,14,,,,0,0,0,0,0
275,15,,,,0,0,0,0,0
276,11,,,,0,0,0,0,0
276,12,,,,0,0,0,0,0
276,13,,,,0,0,0,0,0
276,14,,,,0,0,0,0,0
276,15,,,,0,0,0,0,0
277,11,,,,0,0,0,0,0
277,12,,,,0,0,0,0,0
277,13,,,,0,0,0,0,0
277,14,,,,0,0,0,0,0
277,15,,,,0,0,0,0,0
278,11,,,,0,0,0,0,0
278,12,,,,0,0,0,0,0
278,13,,,,0,0,0,0,0
278,14,,,,0,0,0,0,0
278,15,,,,0,0,0,0,0
279,11,,,,0,0,0,0,0
279,12,,,,0,0,0,0,0
279,13,,,,0,0,0,0,0
279,14,,,,0,0,0,0,0
279,15,,,,0,0,0,0,0
280,11,,,,0,0,0,0,0
280,12,,,,0,0,0,0,0
280,13,,,,0,0,0,0,0
280,14,,,,0,0,0,0,0
280,15,,,,0,0,0,0,0
281,11,,,,0,0,0,0,0
281,12,,,,0,0,0,0,0
281,13,,,,0,0,0,0,0
281,14,,,,0,0,0,0,0
281,15,,,,0,0,0,0,0
282,11,,,,0,0,0,0,0
282,12,,,,0,0,0,0,0
282,13,,,,0,0,0,0,0
282,14,,,,0,0,0,0,0
282,15,,,,0,0,0,0,0
283,11,,,,0,0,0,0,0
283,12,,,,0,0,0,0,0
283,13,,,,0,0,0,0,0
283,14,,,,0,0,0,0,0
283,15,,,,0,0,0,0,0
284,11,,,,0,0,0,0,0
284,12,,,,0,0,0,0,0
284,13,,,,0,0,0,0,0
284,14,,,,0,0,0,0,0
284,15,,,,0,0,0,0,0
285,11,,,,0,0,0,0,0
285,12,,,,0,0,0,0,0
285,13,,,,0,0,0,0,0
285,14,,,,0,0,0,0,0
285,15,,,,0,0,0,0,0
286,11,,,,0,0,0,0,0
286,12,,,,0,0,0,0,0
286,13,,,,0,0,0,0,0
286,14,,,,0,0,0,0,0
286,15,,,,0,0,0,0,0
287,11,,,,0,0,0,0,0
287,12,,,,0,0,0,0,0
287,13,,,,0,0,0,0,0
287,14,,,,0,0,0,0,0
287,15,,,,0,0,0,0,0
288,11,,,,0,0,0,0,0
288,12,,,,0,0,0,0,0
288,13,,,,0,0,0,0,0
288,14,,,,0,0,0,0,0
288,15,,,,0,0,0,0,0
289,11,,,,0,0,0,0,0
289,12,,,,0,0,0,0,0
289,13,,,,0,0,0,0,0
289,14,,,,0,0,0,0,0
289,15,,,,0,0,0,0,0
290,11,,,,0,0,0,0,0
290,12,,,,0,0,0,0,0
290,13,,,,0,0,0,0,0
290,14,,,,0,0,0,0,0
290,15,,,,0,0,0,0,0
291,11,,,,0,0,0,0,0
291,12,,,,0,0,0,0,0
291,13,,,,0,0,0,0,0
291,14,,,,0,0,0,0,0
291,15,,,,0,0,0,0,0
292,11,,,,0,0,0,0,0
292,12,,,,0,0,0,0,0
292,13,,,,0,0,0,0,0
292,14,,,,0,0,0,0,0
292,15,,,,0,0,0,0,0
293,11,,,,0,0,0,0,0
293,12,,,,0,0,0,0,0
293,13,,,,0,0,0,0,0
293,14,,,,0,0,0,0,0
293,15,,,,0,0,0,0,0
294,11,,,,0,0,0,0,0
294,12,,,,0,0,0,0,0
294,13,,,,0,0,0,0,0
294,14,,,,0,0,0,0,0
294,15,,,,0,0,0,0,0
295,11,,,,0,0,0,0,0
295,12,,,,0,0,0,0,0
295,13,,,,0,0,0,0,0
295,14,,,,0,0,0,0,0
295,15,,,,0,0,0,0,0
296,11,,,,0,0,0,0,0
296,12,,,,0,0,0,0,0
296,13,,,,0,0,0,0,0
296,14,,,,0,0,0,0,0
296,15,,,,0,0,0,0,0
297,11,,,,0,0,0,0,0
297,12,,,,0,0,0,0,0
297,13,,,,0,0,0,0,0
297,14,,,,0,0,0,0,0
297,15,,,,0,0,0,0,0
298,11,,,,0,0,0,0,0
298,12,,,,0,0,0,0,0
298,13,,,,0,0,0,0,0
298,14,,,,0,0,0,0,0
298,15,,,,0,0,0,0,0
299,11,,,,0,0,0,0,0
299,12,,,,0,0,0,0,0
299,13,,,,0,0,0,0,0
299,14,,,,0,0,0,0,0
299,15,,,,0,0,0,0,0
300,11,,,,0,0,0,0,0
300,12,,,,0,0,0,0,0
300,13,,,,0,0,0,0,0
300,14,,,,0,0,0,0,0
300,15,,,,0,0,0,0,0
301,11,,,,0,0,0,0,0
301,12,,,,0,0,0,0,0
301,13,,,,0,0,0,0,0
301,14,,,,0,0,0,0,0
301,15,,,,0,0,0,0,0
302,11,,,,0,0,0,0,0
302,12,,,,0,0,0,0,0
302,13,,,,0,0,0,0,0
302,14,,,,0,0,0,0,0
302,15,,,,0,0,0,0,0
303,11,,,,0,0,0,0,0
303,12,,,,0,0,0,0,0
303,13,,,,0,0,0,0,0
303,14,,,,0,0,0,0,0
303,15,,,,0,0,0,0,0
304,11,,,,0,0,0,0,0
304,12,,,,0,0,0,0,0
304,13,,,,0,0,0,0,0
304,14,,,,0,0,0,0,0
304,15,,,,0,0,0,0,0
305,11,,,,0,0,0,0,0
305,12,,,,0,0,0,0,0
305,13,,,,0,0,0,0,0
305,14,,,,0,0,0,0,0
305,15,,,,0,0,0,0,0
306,11,,,,0,0,0,0,0
306,12,,,,0,0,0,0,0
306,13,,,,0,0,0,0,0
306,14,,,,0,0,0,0,0
306,15,,,,0,0,0,0,0
307,11,,,,0,0,0,0,0
307,12,,,,0,0,0,0,0
307,13,,,,0,0,0,0,0
307,14,,,,0,0,0,0,0
307,15,,,,0,0,0,0,0
308,11,,,,0,0,0,0,0
308,12,,,,0,0,0,0,0
308,13,,,,0,0,0,0,0
308,14,,,,0,0,0,0,0
308,15,,,,0,0,0,0,0
309,11,,,,0,0,0,0,0
309,12,,,,0,0,0,0,0
309,13,,,,0,0,0,0,0
309,14,,,,0,0,0,0,0
309,15,,,,0,0,0,0,0
310,11,,,,0,0,0,0,0
310,12,,,,0,0,0,0,0
310,13,,,,0,0,0,0,0
310,14,,,,0,0,0,0,0
310,15,,,,0,0,0,0,0
311,11,,,,0,0,0,0,0
311,12,,,,0,0,0,0,0
311,13,,,,0,0,0,0,0
311,14,,,,0,0,0,0,0
311,15,,,,0,0,0,0,0
312,11,,,,0,0,0,0,0
312,12,,,,0,0,0,0,0
312,13,,,,0,0,0,0,0
312,14,,,,0,0,0,0,0
312,15,,,,0,0,0,0,0
313,11,,,,0,0,0,0,0
313,12,,,,0,0,0,0,0
313,13,,,,0,0,0,0,0
313,14,,,,0,0,0,0,0
313,15,,,,0,0,0,0,0
314,11,,,,0,0,0,0,0
314,12,,,,0,0,0,0,0
314,13,,,,0,0,0,0,0
314,14,,,,0,0,0,0,0
314,15,,,,0,0,0,0,0
315,11,,,,0,0,0,0,0
315,12,,,,0,0,0,0,0
315,13,,,,0,0,0,0,0
315,14,,,,0,0,0,0,0
315,15,,,,0,0,0,0,0
316,11,,,,0,0,0,0,0
316,12,,,,0,0,0,0,0
316,13,,,,0,0,0,0,0
316,14,,,,0,0,0,0,0
316,15,,,,0,0,0,0,0
317,11,,,,0,0,0,0,0
317,12,,,,0,0,0,0,0
317,13,,,,0,0,0,0,0
317,14,,,,0,0,0,0,0
317,15,,,,0,0,0,0,0
318,11,,,,0,0,0,0,0
318,12,,,,0,0,0,0,0
318,13,,,,0,0,0,0,0
318,14,,,,0,0,0,0,0
318,15,,,,0,0,0,0,0
319,11,,,,0,0,0,0,0
319,12,,,,0,0,0,0,0
319,13,,,,0,0,0,0,0
319,14,,,,0,0,0,0,0
319,15,,,,0,0,0,0,0
320,11,,,,0,0,0,0,0
320,12,,,,0,0,0,0,0
320,13,,,,0,0,0,0,0
320,14,,,,0,0,0,0,0
320,15,,,,0,0,0,0,0
321,11,,,,0,0,0,0,0
321,12,,,,0,0,0,0,0
321,13,,,,0,0,0,0,0
321,14,,,,0,0,0,0,0
321,15,,,,0,0,0,0,0
322,11,,,,0,0,0,0,0
322,12,,,,0,0,0,0,0
322,13,,,,0,0,0,0,0
322,14,,,,0,0,0,0,0
322,15,,,,0,0,0,0,0
323,11,,,,0,0,0,0,0
323,12,,,,0,0,0,0,0
323,13,,,,0,0,0,0,0
323,14,,,,0,0,0,0,0
323,15,,,,0,0,0,0,0
324,11,,,,0,0,0,0,0
324,12,,,,0,0,0,0,0
324,13,,,,0,0,0,0,0
324,14,,,,0,0,0,0,0
324,15,,,,0,0,0,0,0
325,11,,,,0,0,0,0,0
